id,name,age,education
user-4560,User 4560,64,Bachelor
user-4561,User 4561,32,Bachelor
user-4562,User 4562,32,PhD
user-4563,User 4563,42,High School
user-4564,User 4564,33,Master
user-4565,User 4565,21,Bachelor
user-4566,User 4566,59,Bachelor
user-4567,User 4567,52,High School
user-4568,User 4568,56,PhD
user-4569,User 4569,47,Bachelor
user-4570,User 4570,59,Master
user-4571,User 4571,41,High School
user-4572,User 4572,41,Bachelor
user-4573,User 4573,62,Bachelor
user-4574,User 4574,57,Bachelor
,User 4575,-1,
user-4576,User 4576,43,High School
user-4577,User 4577,53,Master
user-4578,User 4578,50,High School
user-4579,User 4579,45,Master
user-4580,User 4580,34,Bachelor
user-4581,User 4581,64,High School
user-4582,User 4582,51,PhD
user-4583,User 4583,54,High School
user-4584,User 4584,52,PhD
user-4585,User 4585,64,High School
user-4586,User 4586,36,Master
user-4587,User 4587,44,Master
user-4588,User 4588,29,Master
user-4589,User 4589,51,Master
user-4590,User 4590,26,Master
user-4591,User 4591,26,Master
user-4592,User 4592,33,PhD
user-4593,User 4593,40,Master
user-4594,User 4594,56,High School
user-4595,User 4595,60,Bachelor
user-4596,User 4596,32,Master
user-4597,User 4597,31,Master
user-4598,User 4598,42,Bachelor
user-4599,User 4599,18,High School
,User 4600,-1,
user-4601,User 4601,61,PhD
user-4602,User 4602,51,PhD
user-4603,User 4603,56,PhD
user-4604,User 4604,28,Master
user-4605,User 4605,29,High School
user-4606,User 4606,37,High School
user-4607,User 4607,49,PhD
user-4608,User 4608,26,Bachelor
user-4609,User 4609,34,Bachelor
user-4610,User 4610,27,PhD
user-4611,User 4611,53,Master
user-4612,User 4612,19,Bachelor
user-4613,User 4613,51,High School
user-4614,User 4614,47,PhD
user-4615,User 4615,43,High School
user-4616,User 4616,37,High School
user-4617,User 4617,30,PhD
user-4618,User 4618,60,PhD
user-4619,User 4619,56,PhD
user-4620,User 4620,29,Master
user-4621,User 4621,64,PhD
user-4622,User 4622,53,High School
user-4623,User 4623,29,Master
user-4624,User 4624,63,Master
,User 4625,-1,
user-4626,User 4626,19,PhD
user-4627,User 4627,57,Master
user-4628,User 4628,41,PhD
user-4629,User 4629,47,PhD
user-4630,User 4630,60,High School
user-4631,User 4631,21,High School
user-4632,User 4632,48,Bachelor
user-4633,User 4633,31,Master
user-4634,User 4634,37,Bachelor
user-4635,User 4635,27,High School
user-4636,User 4636,24,High School
user-4637,User 4637,33,High School
user-4638,User 4638,27,Master
user-4639,User 4639,49,PhD
user-4640,User 4640,23,Bachelor
user-4641,User 4641,19,High School
user-4642,User 4642,25,PhD
user-4643,User 4643,39,Master
user-4644,User 4644,31,PhD
user-4645,User 4645,37,High School
user-4646,User 4646,58,Master
user-4647,User 4647,39,PhD
user-4648,User 4648,35,PhD
user-4649,User 4649,30,PhD
,User 4650,-1,
user-4651,User 4651,53,High School
user-4652,User 4652,41,Master
user-4653,User 4653,46,High School
user-4654,User 4654,23,High School
user-4655,User 4655,30,High School
user-4656,User 4656,39,Master
user-4657,User 4657,39,High School
user-4658,User 4658,39,Bachelor
user-4659,User 4659,41,Master
user-4660,User 4660,51,Bachelor
user-4661,User 4661,59,High School
user-4662,User 4662,65,PhD
user-4663,User 4663,41,PhD
user-4664,User 4664,63,Bachelor
user-4665,User 4665,36,PhD
user-4666,User 4666,57,Master
user-4667,User 4667,52,Bachelor
user-4668,User 4668,25,PhD
user-4669,User 4669,36,PhD
user-4670,User 4670,21,PhD
user-4671,User 4671,46,High School
user-4672,User 4672,63,PhD
user-4673,User 4673,45,Bachelor
user-4674,User 4674,47,Bachelor
,User 4675,-1,
user-4676,User 4676,36,High School
user-4677,User 4677,54,High School
user-4678,User 4678,39,High School
user-4679,User 4679,55,PhD
user-4680,User 4680,42,PhD
user-4681,User 4681,62,Master
user-4682,User 4682,27,Bachelor
user-4683,User 4683,59,High School
user-4684,User 4684,30,Bachelor
user-4685,User 4685,56,Master
user-4686,User 4686,60,PhD
user-4687,User 4687,43,PhD
user-4688,User 4688,36,Bachelor
user-4689,User 4689,35,PhD
user-4690,User 4690,65,Bachelor
user-4691,User 4691,24,High School
user-4692,User 4692,55,Bachelor
user-4693,User 4693,20,PhD
user-4694,User 4694,27,High School
user-4695,User 4695,50,PhD
user-4696,User 4696,57,PhD
user-4697,User 4697,50,Bachelor
user-4698,User 4698,19,Master
user-4699,User 4699,54,PhD
,User 4700,-1,
user-4701,User 4701,29,High School
user-4702,User 4702,31,Bachelor
user-4703,User 4703,27,Bachelor
user-4704,User 4704,53,Master
user-4705,User 4705,30,Bachelor
user-4706,User 4706,30,Bachelor
user-4707,User 4707,27,Master
user-4708,User 4708,65,High School
user-4709,User 4709,22,High School
user-4710,User 4710,32,Master
user-4711,User 4711,50,High School
user-4712,User 4712,25,PhD
user-4713,User 4713,22,Bachelor
user-4714,User 4714,64,Bachelor
user-4715,User 4715,58,PhD
user-4716,User 4716,56,PhD
user-4717,User 4717,50,PhD
user-4718,User 4718,43,PhD
user-4719,User 4719,48,Master
user-4720,User 4720,42,PhD
user-4721,User 4721,53,Master
user-4722,User 4722,63,Master
user-4723,User 4723,48,PhD
user-4724,User 4724,24,High School
,User 4725,-1,
user-4726,User 4726,20,High School
user-4727,User 4727,30,High School
user-4728,User 4728,45,High School
user-4729,User 4729,47,PhD
user-4730,User 4730,65,Bachelor
user-4731,User 4731,57,PhD
user-4732,User 4732,45,Master
user-4733,User 4733,62,Bachelor
user-4734,User 4734,24,Bachelor
user-4735,User 4735,49,PhD
user-4736,User 4736,22,PhD
user-4737,User 4737,33,PhD
user-4738,User 4738,49,High School
user-4739,User 4739,47,PhD
user-4740,User 4740,21,Bachelor
user-4741,User 4741,19,PhD
user-4742,User 4742,56,High School
user-4743,User 4743,55,High School
user-4744,User 4744,27,Master
user-4745,User 4745,49,Master
user-4746,User 4746,25,Master
user-4747,User 4747,37,Bachelor
user-4748,User 4748,55,PhD
user-4749,User 4749,44,Master
,User 4750,-1,
user-4751,User 4751,64,Bachelor
user-4752,User 4752,60,Bachelor
user-4753,User 4753,19,Bachelor
user-4754,User 4754,50,PhD
user-4755,User 4755,38,High School
user-4756,User 4756,33,Master
user-4757,User 4757,19,Master
user-4758,User 4758,58,Bachelor
user-4759,User 4759,47,High School
user-4760,User 4760,35,High School
user-4761,User 4761,40,High School
user-4762,User 4762,24,High School
user-4763,User 4763,51,PhD
user-4764,User 4764,31,PhD
user-4765,User 4765,25,Master
user-4766,User 4766,31,PhD
user-4767,User 4767,46,Master
user-4768,User 4768,32,PhD
user-4769,User 4769,62,Master
user-4770,User 4770,35,PhD
user-4771,User 4771,56,Master
user-4772,User 4772,64,High School
user-4773,User 4773,63,PhD
user-4774,User 4774,36,High School
,User 4775,-1,
user-4776,User 4776,34,Master
user-4777,User 4777,19,Master
user-4778,User 4778,47,High School
user-4779,User 4779,23,Master
user-4780,User 4780,26,High School
user-4781,User 4781,48,High School
user-4782,User 4782,25,PhD
user-4783,User 4783,38,PhD
user-4784,User 4784,61,Bachelor
user-4785,User 4785,50,PhD
user-4786,User 4786,33,Master
user-4787,User 4787,22,High School
user-4788,User 4788,45,High School
user-4789,User 4789,30,Master
user-4790,User 4790,24,Master
user-4791,User 4791,43,Bachelor
user-4792,User 4792,63,Bachelor
user-4793,User 4793,46,Master
user-4794,User 4794,43,PhD
user-4795,User 4795,39,Bachelor
user-4796,User 4796,26,Bachelor
user-4797,User 4797,36,Master
user-4798,User 4798,25,Bachelor
user-4799,User 4799,59,Bachelor
,User 4800,-1,
user-4801,User 4801,60,Bachelor
user-4802,User 4802,24,High School
user-4803,User 4803,18,Master
user-4804,User 4804,59,High School
user-4805,User 4805,53,PhD
user-4806,User 4806,34,Master
user-4807,User 4807,31,Bachelor
user-4808,User 4808,54,Master
user-4809,User 4809,38,PhD
user-4810,User 4810,19,PhD
user-4811,User 4811,42,Bachelor
user-4812,User 4812,24,Master
user-4813,User 4813,36,Master
user-4814,User 4814,45,PhD
user-4815,User 4815,45,Bachelor
user-4816,User 4816,63,High School
user-4817,User 4817,59,Master
user-4818,User 4818,41,PhD
user-4819,User 4819,45,Bachelor
user-4820,User 4820,46,Master
user-4821,User 4821,19,Master
user-4822,User 4822,25,Bachelor
user-4823,User 4823,19,Master
user-4824,User 4824,36,Master
,User 4825,-1,
user-4826,User 4826,58,Bachelor
user-4827,User 4827,23,Bachelor
user-4828,User 4828,27,PhD
user-4829,User 4829,52,PhD
user-4830,User 4830,45,High School
user-4831,User 4831,50,Bachelor
user-4832,User 4832,31,Bachelor
user-4833,User 4833,39,PhD
user-4834,User 4834,31,PhD
user-4835,User 4835,50,Bachelor
user-4836,User 4836,19,Master
user-4837,User 4837,46,High School
user-4838,User 4838,51,High School
user-4839,User 4839,34,PhD
user-4840,User 4840,44,PhD
user-4841,User 4841,36,PhD
user-4842,User 4842,54,PhD
user-4843,User 4843,25,Bachelor
user-4844,User 4844,58,Bachelor
user-4845,User 4845,27,PhD
user-4846,User 4846,61,Master
user-4847,User 4847,35,PhD
user-4848,User 4848,40,Master
user-4849,User 4849,27,Master
,User 4850,-1,
user-4851,User 4851,57,PhD
user-4852,User 4852,20,Bachelor
user-4853,User 4853,46,Bachelor
user-4854,User 4854,50,High School
user-4855,User 4855,36,Bachelor
user-4856,User 4856,53,High School
user-4857,User 4857,43,Master
user-4858,User 4858,30,Bachelor
user-4859,User 4859,54,PhD
user-4860,User 4860,63,PhD
user-4861,User 4861,28,Master
user-4862,User 4862,58,Master
user-4863,User 4863,39,High School
user-4864,User 4864,32,Bachelor
user-4865,User 4865,26,High School
user-4866,User 4866,22,High School
user-4867,User 4867,39,Bachelor
user-4868,User 4868,58,Master
user-4869,User 4869,52,High School
user-4870,User 4870,31,Bachelor
user-4871,User 4871,60,Bachelor
user-4872,User 4872,49,Bachelor
user-4873,User 4873,22,High School
user-4874,User 4874,27,Master
,User 4875,-1,
user-4876,User 4876,51,High School
user-4877,User 4877,22,High School
user-4878,User 4878,48,PhD
user-4879,User 4879,32,Master
user-4880,User 4880,61,PhD
user-4881,User 4881,64,Master
user-4882,User 4882,62,High School
user-4883,User 4883,60,High School
user-4884,User 4884,45,PhD
user-4885,User 4885,58,High School
user-4886,User 4886,51,PhD
user-4887,User 4887,61,High School
user-4888,User 4888,55,High School
user-4889,User 4889,30,Master
user-4890,User 4890,34,PhD
user-4891,User 4891,26,PhD
user-4892,User 4892,55,Bachelor
user-4893,User 4893,58,PhD
user-4894,User 4894,61,High School
user-4895,User 4895,18,High School
user-4896,User 4896,44,PhD
user-4897,User 4897,43,Master
user-4898,User 4898,28,PhD
user-4899,User 4899,47,Bachelor
,User 4900,-1,
user-4901,User 4901,32,PhD
user-4902,User 4902,51,Bachelor
user-4903,User 4903,52,Bachelor
user-4904,User 4904,47,PhD
user-4905,User 4905,48,High School
user-4906,User 4906,48,Bachelor
user-4907,User 4907,31,High School
user-4908,User 4908,61,PhD
user-4909,User 4909,23,PhD
user-4910,User 4910,34,Bachelor
user-4911,User 4911,46,Bachelor
user-4912,User 4912,39,High School
user-4913,User 4913,61,Bachelor
user-4914,User 4914,33,Master
user-4915,User 4915,19,Master
user-4916,User 4916,64,High School
user-4917,User 4917,28,High School
user-4918,User 4918,51,Master
user-4919,User 4919,42,Bachelor
user-4920,User 4920,25,PhD
user-4921,User 4921,60,High School
user-4922,User 4922,21,High School
user-4923,User 4923,18,Bachelor
user-4924,User 4924,27,Bachelor
,User 4925,-1,
user-4926,User 4926,24,Bachelor
user-4927,User 4927,48,Master
user-4928,User 4928,28,Master
user-4929,User 4929,63,Bachelor
user-4930,User 4930,45,Bachelor
user-4931,User 4931,28,High School
user-4932,User 4932,34,Master
user-4933,User 4933,41,High School
user-4934,User 4934,32,High School
user-4935,User 4935,41,PhD
user-4936,User 4936,39,PhD
user-4937,User 4937,62,Bachelor
user-4938,User 4938,40,Master
user-4939,User 4939,27,High School
user-4940,User 4940,64,Master
user-4941,User 4941,36,Master
user-4942,User 4942,51,PhD
user-4943,User 4943,33,High School
user-4944,User 4944,25,Master
user-4945,User 4945,21,Bachelor
user-4946,User 4946,21,Bachelor
user-4947,User 4947,41,PhD
user-4948,User 4948,55,High School
user-4949,User 4949,28,PhD
,User 4950,-1,
user-4951,User 4951,47,Bachelor
user-4952,User 4952,30,PhD
user-4953,User 4953,29,High School
user-4954,User 4954,19,High School
user-4955,User 4955,19,PhD
user-4956,User 4956,56,High School
user-4957,User 4957,62,Bachelor
user-4958,User 4958,29,Bachelor
user-4959,User 4959,51,High School
user-4960,User 4960,45,Master
user-4961,User 4961,28,PhD
user-4962,User 4962,54,Master
user-4963,User 4963,19,High School
user-4964,User 4964,18,Master
user-4965,User 4965,28,Bachelor
user-4966,User 4966,38,High School
user-4967,User 4967,24,Master
user-4968,User 4968,65,High School
user-4969,User 4969,39,Master
user-4970,User 4970,61,PhD
user-4971,User 4971,45,High School
user-4972,User 4972,45,Bachelor
user-4973,User 4973,36,Bachelor
user-4974,User 4974,49,PhD
,User 4975,-1,
user-4976,User 4976,60,Bachelor
user-4977,User 4977,56,Master
user-4978,User 4978,32,High School
user-4979,User 4979,27,Master
user-4980,User 4980,46,Bachelor
user-4981,User 4981,50,Master
user-4982,User 4982,28,Bachelor
user-4983,User 4983,47,Bachelor
user-4984,User 4984,42,Bachelor
user-4985,User 4985,51,PhD
user-4986,User 4986,59,Bachelor
user-4987,User 4987,54,High School
user-4988,User 4988,38,PhD
user-4989,User 4989,65,Master
user-4990,User 4990,20,Bachelor
user-4991,User 4991,58,PhD
user-4992,User 4992,39,PhD
user-4993,User 4993,42,Master
user-4994,User 4994,28,Bachelor
user-4995,User 4995,25,High School
user-4996,User 4996,19,Bachelor
user-4997,User 4997,52,PhD
user-4998,User 4998,23,High School
user-4999,User 4999,50,High School
,User 5000,-1,
